,label,text_final
3004,3,thái lan đặt mục tiêu cao gấp đôi việt nam ở sea games <num>
3005,3,u22 việt nam tập buổi đầu tại campuchia
3006,3,nepomniachtchi lại dẫn đinh ở chung kết thế giới
3007,3,cđv man utd dọa đánh ten hag nếu giữ de gea
3008,3,cầu thủ u19 đà nẵng bị cấm <num> trận vì đạp đầu đối thủ
3009,3,man city chiếm đỉnh bảng ngoại hạng anh
3010,3,cđv hải phòng lại đốt pháo sáng trên sân hàng đẫy
3011,3,u22 việt nam thoải mái trước trận ra quân sea games <num>
3012,3,ac milan  napoli trả món nợ đầu tháng
3013,3,trợ lý hlv bình dương trách trọng tài
3014,3,juventus nắm lợi thế ở europa league
3015,3,messi mbappe giúp psg thắng đội cuối bảng
3016,3,nepomniachtchi và đinh rượt đuổi ở chung kết thế giới
3017,3,hlv tottenham tiếc vì không thắng man utd
3018,3,vnexpress marathon huế <num> tăng số lượng giải thưởng
3019,3,nagelsmann rút khỏi cuộc đua làm hlv chelsea
3020,3,cỗ máy đánh cờ mạnh nhất có elo bao nhiêu
3021,3,real madrid vô địch champions league bao nhiêu lần
3022,3,dương hằng  nữ pacer trẻ nhất lịch sử vnexpress marathon
3023,3,messi đàm phán đến saudi league
3024,3,robben chạy marathon sub3
3025,3,tiền đạo u22 việt nam muốn ghi bàn qua mọi trận ở sea games <num>
3026,3,real madrid sống lại hy vọng vô địch la liga
3027,3,tiền vệ u22 thái lan chúng tôi có thể đánh bại mọi đối thủ
3028,3,man city có khả năng vô địch cao gấp ba arsenal
3029,3,trọng tài mma không phục án phạt sau trận oliveira  ngọc lượng
3030,3,aerobic việt nam giành hc vàng cup thế giới
3031,3,hasselbaink về nhì ngoại hạng anh sẽ là thảm họa với arsenal
3032,3,man utd thua thảm ở tứ kết europa league
3033,3,hlv polking ở lại thái lan
3034,3,inter hạ juventus để vào chung kết cup italy
3035,3,khoảnh khắc đáng yêu của trẻ ở kun marathon huế
3036,3,kane được gợi ý đến newcastle thay vì man utd
3037,3,man utd hoá giải dớp thua luân lưu thế nào
3038,3,ten hag man utd cần tiền đạo biết ghi bàn
3039,3,chevron championship <num> có bể bơi mới cho tân vô địch
3040,3,barca đề nghị trả messi <num> triệu usd mỗi mùa
3041,3,scholes thất bại của man utd là nỗi ô nhục
3042,3,golfer zimbabwe vô địch international series vietnam
3043,3,u22 việt nam được yêu cầu vào bóng quyết liệt
3044,3,phù thuỷ efren reyes dự sea games ở tuổi <num>
3045,3,đàn em kipchoge chạy marathon nhanh nhì thế giới
3046,3,napoli lỡ cơ hội vô địch serie a sớm sáu vòng
3047,3,inter đấu milan ở bán kết champions league
3048,3,madam pang hy sinh lợi ích clb vì u22 thái lan
3049,3,hlv arteta arsenal cần chiến thắng trước man city
3050,3,djokovic thắng nhọc đối thủ <num> tuổi
3051,3,man city loại bayern khỏi champions league
3052,3,bốn runner việt chạy sub3 tại boston marathon
3053,3,nước thí hậu xuất sắc giúp trường sơn hạ nakamura
3054,3,việt nam  lào cần nhiều hơn một chiến thắng cho sea games <num>
3055,3,hlv thái lan trận thắng singapore chưa hoàn hảo
3056,3,cuarơ minh thiện độc diễn thắng chặng <num> giải xuyên việt
3057,3,alcaraz hay thứ tư lịch sử ở tuổi teen
3058,3,nhà vô địch brazil ngỡ ngàng khi thua ở mma việt nam
3059,3,chuyên gia đoàn minh xương không nên bi quan về u22 việt nam
3060,3,newcastle thua đậm aston villa ở ngoại hạng anh
3061,3,hà nội fc kháng cáo án phạt văn quyết
3062,3,inter  benfica chờ derby milan ở champions league
3063,3,tuchel trận thua đậm man city rất vui
3064,3,ấn tượng vnexpress marathon huế qua ống kính flycam
3065,3,jordan spieth phát bóng bên súng thần công
3066,3,man city không thể mừng chiến thắng bayern vì quá mệt
3067,3,us open <num> ghi nhận lượng golfer kỷ lục đánh từ vòng loại
3068,3,xuất hiện bằng chứng ủng hộ dani alves
3069,3,tuchel điểm trôi khỏi tay bayern như cát
3070,3,làn gió mới từ đắk lắk tại giải quần vợt đồng đội quốc gia
3071,3,runner kenya vô địch boston marathon hai lần liên tiếp
3072,3,hlv sevilla chúng tôi đã không cho man utd thoải mái chơi bóng
3073,3,medvedev đấu zverev ở vòng ba monte carlo masters
3074,3,west ham  arsenal vượt qua áp lực
3075,3,quảng ngãi sẵn sàng cho giải marathon lớn đầu tiên
3076,3,djokovic nadal rút lui là cơ hội cho chúng tôi ở monte carlo
3077,3,cách nạp muối khi chạy dài
3078,3,vì sao campuchia miễn phí ăn ở cho các đoàn sea games
3079,3,huỳnh như muốn giành vua phá lưới sea games <num>
3080,3,anh minh giữ đỉnh bảng vòng đầu faldo series châu á
3081,3,klopp hè này liverpool phải khác
3082,3,tiền vệ malaysia thắng lào giờ không dễ
3083,3,u22 indonesia không có lực lượng tốt nhất ở sea games <num>
3084,3,man utd lên thứ ba ngoại hạng anh
3085,3,hlv ancelotti xin lỗi sau trận thua của real
3086,3,hlv arteta arsenal không chịu áp lực vô địch
3087,3,campuchia gây tranh cãi ngày đầu thi sea games
3088,3,rashford giải cứu đồng nghiệp nữ ở hộp đêm
3089,3,runner <num> tuổi tiệm cận sub4 ở lần đầu chạy marathon tại vm huế
3090,3,liverpool có thể bị trừ điểm bởi phát biểu của klopp
3091,3,drogba chê ông chủ mới của chelsea thiếu khôn ngoan
3092,3,chủ tịch chelsea bị đổ lỗi cho trận thua real
3093,3,u22 thái lan được thưởng lớn nếu giành sea games
3094,3,barca huy động được <num> tỷ usd
3095,3,nguyễn văn lai cùng con dự vnexpress marathon huế
3096,3,hơn <num> runner đổ bộ huế bằng tàu hoả
3097,3,đinh đuổi kịp nepomniachtchi ở chung kết thế giới
3098,3,hlv troussier tiếc vì việt nam không thắng đậm hơn <num>
3099,3,chelsea thua trận thứ ba liên tiếp
3100,3,guardiola muốn vô địch champions league phải đánh bại real
3101,3,djokovic sẵn sàng cho srpska mở rộng
3102,3,mcilroy mất thưởng thi đua vì bỏ giải
3103,3,barca cách chức vô địch la liga <num> trận thắng
3104,3,haaland lập kỷ lục anh
3105,3,hlv troussier loại ba cầu thủ trước trận ra quân sea games <num>
3106,6,chiến lược ôn luyện của nữ sinh đạt <num> ielts
3107,6,trường kinh tế giảm mạnh chỉ tiêu xét điểm thi tốt nghiệp
3108,6,du học sinh việt nhận lương <num> aud sau tốt nghiệp tại australia
3109,6,những từ chỉ phụ nữ trong tiếng anh
3110,6,trường học tp hcm cảnh báo chiêu lừa bố tai nạn
3111,6,bộ công an dự kiến hạ chuẩn học lực chiều cao với một số thí sinh
3112,6,nên học sư phạm toán tiếng anh không
3113,6,cách phát âm cold goal và shoulder
3114,6,học sinh hà nội checkin bằng thẻ từ
3115,6,hơn <num> học viên vus nhận chứng chỉ quốc tế
3116,6,bộ sưu tập giúp nam sinh thành thủ khoa đồ án ở đh kiến trúc tp hcm
3117,6,phú quốc có bao nhiêu hòn đảo
3118,6,bao nhiêu diện tích đất trên thế giới có thể trồng trọt
3119,6,ceo apollo english muốn thành công phải tạo ra sự khác biệt
3120,6,kinh nghiệm làm hồ sơ ứng tuyển đại học top đầu mỹ
3121,6,nữ sinh biết <num> thứ tiếng tốt nghiệp hạng nhất trường thương mại
3122,6,cầu vượt biển dài nhất việt nam ở đâu
3123,6,đáp án bài toán cắt giấy của học sinh lớp <num>
3124,6,hơn <num> mũ bảo hiểm cho học sinh tiểu học
3125,6,thủ khoa sư phạm về quê dạy học
3126,6,học lập trình pascal không tốt có hợp ngành công nghệ thông tin
3127,6,ba tỉnh nào từng được sáp nhập làm một
3128,6,địa phương nào có biệt danh thành phố của những cây cầu
3129,6,không giỏi toán có nên theo nghề phân tích kinh doanh
3130,6,hà nội dự tính xây mới <num> trường liên cấp
3131,6,điểm chuẩn lớp <num> chuyên của tp hcm hai năm qua
3132,6,lao động nghề thiếu kinh nghiệm thực chiến
3133,6,các mở rộng từ bài toán của amazon làm chat gpt bó tay
3134,6,nói về tiền bảo hiểm trong tiếng anh
3135,6,điểm chuẩn vào lớp <num> ở tp hcm hai năm qua
3136,6,bộ giáo dục bỏ phân hạng đạo đức giáo viên
3137,6,dự kiến thi tốt nghiệp thpt <num> trên máy tính
3138,6,trường chuyên ngoại ngữ thi lớp <num> ngày <num>
3139,6,ba khoản chi phí của du học sinh tại canada
3140,6,<num> nam sinh phải cởi đồ để giám thị kiểm tra thuốc lá
3141,6,<num> trường kinh doanh tốt nhất nước mỹ
3142,6,đáp án bài toán đếm khoảnh khắc đẹp trong ngày
3143,6,tên gọi khác của đảo lý sơn là gì
3144,6,băn khoăn cơ hội việc làm ngành kỹ thuật hàng không
3145,6,phụ huynh bất ngờ bị truy thu học phí <num> triệu đồng
3146,6,buv đạt kiểm định chất lượng toàn cầu
3147,6,khác biệt cách nói sa thải trong tiếng anh
3148,6,nhiều phụ huynh hà nội nhận cuộc gọi con cấp cứu
3149,6,<num> trường quân đội công bố chỉ tiêu tuyển sinh
3150,6,nữ sinh ngoại thương tốt nghiệp sớm với điểm gần tuyệt đối
3151,6,đạt <num> ielts được miễn thi tốt nghiệp ngoại ngữ
3152,6,trường đào tạo doanh nhân theo kỷ luật quân đội
3153,6,bốn cách dùng từ live
3154,6,bài toán ba chiếc hộp bị dán sai nhãn
3155,6,thầy giáo miền tây làm nông nghiệp giỏi
3156,6,chọn ngành hóa học hay kỹ thuật hóa học
3157,6,cách nói cây vàng trong tiếng anh
3158,6,sao nào trong hệ mặt trời bị hạ cấp không còn là hành tinh
3159,6,<num> thành ngữ tiếng anh bắt nguồn từ môn bóng chày
3160,6,khối c chọn ngành nào để dễ xin việc
3161,6,bài toán đếm khoảnh khắc đẹp trong ngày
3162,6,quán quân olympia thi đánh giá năng lực đạt <num> điểm
3163,6,thành thạo <num> kỹ năng english business sau <num> học online
3164,6,từ vựng tiếng anh để giao dịch với ngân hàng
3165,6,học sinh vi phạm nội quy phải đọc sách
3166,6,học công nghệ thực phẩm ở trường nào
3167,6,giành học bổng trường top thế giới sau cuộc phỏng vấn muộn
3168,6,chính phủ cho phép thành lập trường đại học tâm anh
3169,6,đại học luật hà nội tăng chỉ tiêu
3170,6,nghề giáo viên hết hot ở hàn quốc
3171,6,lịch thi lớp <num> chuyên tại hà nội
3172,6,lý do đề xuất đình chỉ hoạt động <num> trung tâm apax leaders
3173,6,cách nói bất động sản đóng băng trong tiếng anh
3174,6,kinh nghiệm giành học bổng cho học sinh nghèo vượt khó
3175,6,hành trình nâng bước tài năng trẻ việt nam
3176,6,hà nội dẫn đầu số giải học sinh giỏi quốc gia
3177,6,ngày hội đi bộ thu hút <num> học sinh và phụ huynh
3178,6,ngành bán dẫn hút sinh viên vì lương tăng vọt
3179,6,học sinh tái hiện thành cổ quảng trị trên thực tế ảo
3180,6,hệ thống nhúng và iot có phải ngành công nghệ thông tin
3181,6,học ngành dinh dưỡng có việc làm không
3182,6,<num> đại học mỹ cho mức lương cao nhất
3183,6,cách dùng dấu câu trong tiếng anh
3184,6,học viện ngân hàng mở bốn chương trình mới
3185,6,trường đại học đầu tiên công bố điểm chuẩn học bạ
3186,6,bài toán của hong kong tại imso <num>
3187,6,chọn ngành theo tài năng hay sở thích
3188,6,hạ hạnh kiểm <num> nữ sinh đánh bạn trên bục giảng
3189,6,trường chuyên khoa học tự nhiên nhận hồ sơ thi lớp <num> từ <num>
3190,6,cặp song sinh tốt nghiệp sớm loại xuất sắc ở ngoại thương
3191,6,quốc gia nào hạnh phúc nhất thế giới
3192,6,tranh cãi về quy định cấm học sinh nhuộm tóc thoa son
3193,6,bộ công an tăng gấp ba lần chỉ tiêu hệ trung cấp
3194,6,bài toán cắt giấy của học sinh lớp <num>
3195,6,đại học thương mại mở năm ngành mới
3196,6,trường chuyên bị yêu cầu dừng tổ chức thi chương trình dự bị đại học mỹ
3197,6,<num> cách dùng của agree
3198,6,bối rối vì nghe tư vấn ngành học vô dụng trên tiktok
3199,6,những chính sách giáo dục có hiệu lực từ tháng <num>
3200,6,cách phát âm bus but như người bản xứ
3201,6,sinh viên mỹ chật vật tìm việc
3202,6,tp hcm tính tuyển sinh lớp <num> theo nguyên tắc học gần nhà
3203,6,đề xuất quyền bổ nhiệm hiệu trưởng trường đại học
3204,6,nam sinh người co giành giải nhất thi học sinh giỏi lịch sử
3205,6,việt nam đứng đầu về số du học sinh ở hàn quốc
3206,6,thủ khoa công nghệ thông tin giành học bổng đại học oxford
3207,6,chỉ tiêu vào lớp <num> ở tp hcm tăng
3208,6,đh khoa học tự nhiên tp hcm tuyển hơn <num> sinh viên
3209,6,<num> thành ngữ liên quan đến mùa xuân
3210,6,gen z say mê theo đuổi điều khiến bản thân hạnh phúc
3211,6,phân biệt s và sh trong tiếng anh
3212,6,tỉnh nào ít huyện nhất cả nước
3213,6,học phí trường tư ở tp hcm cao nhất gần <num> triệu đồng <num>
3214,6,việt nam có bao nhiêu tỉnh giáp hai quốc gia
3215,6,gợi ý giải đề tham khảo thi tốt nghiệp thpt
3216,6,học ngành logistics có thể làm việc ở đâu
3217,6,công bố đề tham khảo thi tốt nghiệp thpt <num>
3218,6,tp hcm dự kiến thi lớp <num> vào ngày <num> <num>
3219,6,thêm một tổ hợp giáo dục sắp hoạt động tại hà nam
3220,6,trả góp học phí lãi suất <num> tại trường quốc tế canada lào cai
3221,6,tòa nhà cao nhất thế giới ở nước nào
3222,6,đề tham khảo thi tốt nghiệp môn toán dễ đạt <num> điểm
3223,6,muốn học tiếng đức nhưng không biết làm nghề gì
3224,6,hàng loạt thí sinh bất bình vì lỡ kỳ thi tiếng hàn
3225,6,bốn cách để trò chuyện bằng tiếng anh hiệu quả
3226,6,nghĩa địa máy bay lớn nhất thế giới nằm ở đâu
3227,6,thủ đô nào có tên dài nhất thế giới
3228,6,học bổng toàn phần buv ưu tiên ứng viên nghị lực
3229,6,phát âm ngày thống nhất đất nước bằng tiếng anh
